Source ID,Sample ID,Collector Agent ID,Reviewer Agent ID,Accessibility Result,Identity Result,Claim Support Result,Classification Result,Independence Result,Final Review Status,Review Date,Review Time,Notes,Replacement Source ID
SRC-DEC-STUDIO-NAME-001-171,CNT-DEC-STUDIO-NAME-001-086,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-172,CNT-DEC-STUDIO-NAME-001-086,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-173,CNT-DEC-STUDIO-NAME-001-087,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-174,CNT-DEC-STUDIO-NAME-001-087,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-175,CNT-DEC-STUDIO-NAME-001-088,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-176,CNT-DEC-STUDIO-NAME-001-088,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-177,CNT-DEC-STUDIO-NAME-001-089,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-178,CNT-DEC-STUDIO-NAME-001-089,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-179,CNT-DEC-STUDIO-NAME-001-090,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-180,CNT-DEC-STUDIO-NAME-001-090,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-181,CNT-DEC-STUDIO-NAME-001-091,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-182,CNT-DEC-STUDIO-NAME-001-091,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-183,CNT-DEC-STUDIO-NAME-001-092,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-184,CNT-DEC-STUDIO-NAME-001-092,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-185,CNT-DEC-STUDIO-NAME-001-093,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-186,CNT-DEC-STUDIO-NAME-001-093,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-187,CNT-DEC-STUDIO-NAME-001-094,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-188,CNT-DEC-STUDIO-NAME-001-094,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-189,CNT-DEC-STUDIO-NAME-001-095,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-190,CNT-DEC-STUDIO-NAME-001-095,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-191,CNT-DEC-STUDIO-NAME-001-096,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-192,CNT-DEC-STUDIO-NAME-001-096,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-193,CNT-DEC-STUDIO-NAME-001-097,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-194,CNT-DEC-STUDIO-NAME-001-097,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-195,CNT-DEC-STUDIO-NAME-001-098,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-196,CNT-DEC-STUDIO-NAME-001-098,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-197,CNT-DEC-STUDIO-NAME-001-099,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-198,CNT-DEC-STUDIO-NAME-001-099,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-199,CNT-DEC-STUDIO-NAME-001-100,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-200,CNT-DEC-STUDIO-NAME-001-100,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-201,CNT-DEC-STUDIO-NAME-001-101,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-202,CNT-DEC-STUDIO-NAME-001-101,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-203,CNT-DEC-STUDIO-NAME-001-102,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-204,CNT-DEC-STUDIO-NAME-001-102,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-205,CNT-DEC-STUDIO-NAME-001-103,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-206,CNT-DEC-STUDIO-NAME-001-103,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-207,CNT-DEC-STUDIO-NAME-001-104,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-208,CNT-DEC-STUDIO-NAME-001-104,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-209,CNT-DEC-STUDIO-NAME-001-105,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-210,CNT-DEC-STUDIO-NAME-001-105,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-211,CNT-DEC-STUDIO-NAME-001-106,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-212,CNT-DEC-STUDIO-NAME-001-106,market-research-director,quality-assurance-director,VERIFIED_WITH_REDIRECT,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-213,CNT-DEC-STUDIO-NAME-001-107,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-214,CNT-DEC-STUDIO-NAME-001-107,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-215,CNT-DEC-STUDIO-NAME-001-108,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-216,CNT-DEC-STUDIO-NAME-001-108,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-217,CNT-DEC-STUDIO-NAME-001-109,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-218,CNT-DEC-STUDIO-NAME-001-109,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-219,CNT-DEC-STUDIO-NAME-001-110,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-220,CNT-DEC-STUDIO-NAME-001-110,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-221,CNT-DEC-STUDIO-NAME-001-111,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-222,CNT-DEC-STUDIO-NAME-001-111,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-223,CNT-DEC-STUDIO-NAME-001-112,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-224,CNT-DEC-STUDIO-NAME-001-112,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-225,CNT-DEC-STUDIO-NAME-001-113,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-226,CNT-DEC-STUDIO-NAME-001-113,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-227,CNT-DEC-STUDIO-NAME-001-114,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-228,CNT-DEC-STUDIO-NAME-001-114,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-229,CNT-DEC-STUDIO-NAME-001-115,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-230,CNT-DEC-STUDIO-NAME-001-115,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-231,CNT-DEC-STUDIO-NAME-001-116,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-232,CNT-DEC-STUDIO-NAME-001-116,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-233,CNT-DEC-STUDIO-NAME-001-117,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-234,CNT-DEC-STUDIO-NAME-001-117,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-235,CNT-DEC-STUDIO-NAME-001-118,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-236,CNT-DEC-STUDIO-NAME-001-118,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-237,CNT-DEC-STUDIO-NAME-001-119,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-238,CNT-DEC-STUDIO-NAME-001-119,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-239,CNT-DEC-STUDIO-NAME-001-120,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-240,CNT-DEC-STUDIO-NAME-001-120,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-241,CNT-DEC-STUDIO-NAME-001-121,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-242,CNT-DEC-STUDIO-NAME-001-121,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-243,CNT-DEC-STUDIO-NAME-001-122,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-244,CNT-DEC-STUDIO-NAME-001-122,market-research-director,quality-assurance-director,BROKEN_LINK,FAIL,FAIL,PASS,UNRESOLVED,REJECTED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-245,CNT-DEC-STUDIO-NAME-001-123,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-246,CNT-DEC-STUDIO-NAME-001-123,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-247,CNT-DEC-STUDIO-NAME-001-124,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-248,CNT-DEC-STUDIO-NAME-001-124,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-249,CNT-DEC-STUDIO-NAME-001-125,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-250,CNT-DEC-STUDIO-NAME-001-125,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-251,CNT-DEC-STUDIO-NAME-001-126,market-research-director,quality-assurance-director,ACCESS_BLOCKED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,REJECTED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-252,CNT-DEC-STUDIO-NAME-001-126,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-253,CNT-DEC-STUDIO-NAME-001-127,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-254,CNT-DEC-STUDIO-NAME-001-127,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-255,CNT-DEC-STUDIO-NAME-001-128,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-256,CNT-DEC-STUDIO-NAME-001-128,market-research-director,quality-assurance-director,BROKEN_LINK,FAIL,FAIL,PASS,UNRESOLVED,REJECTED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
