Batch ID,Source ID,Sample ID,Existing/New,URL or Record ID,Publisher/Institution,Source Origin Group,Source Type,Primary/Official Classification,Accessibility Result,Identity Result,Claim Support Result,Evidence Qualification,Reviewer Agent ID,Final Review Status,Review Date,Notes
MV-D,SRC-DEC-STUDIO-NAME-001-216,CNT-DEC-STUDIO-NAME-001-108,EXISTING,https://www.bioware.com/games/,UNRESOLVED,ORG:www.bioware.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-217,CNT-DEC-STUDIO-NAME-001-109,EXISTING,https://www.respawn.com/,Respawn Entertainment,ORG:www.respawn.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-218,CNT-DEC-STUDIO-NAME-001-109,EXISTING,https://www.respawn.com/games,UNRESOLVED,ORG:www.respawn.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-219,CNT-DEC-STUDIO-NAME-001-110,EXISTING,https://www.dice.se/,DICE,ORG:www.dice.se,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-220,CNT-DEC-STUDIO-NAME-001-110,EXISTING,https://www.ea.com/ea-studios/dice,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-221,CNT-DEC-STUDIO-NAME-001-111,EXISTING,https://www.criteriongames.com/,Criterion Games,ORG:www.criteriongames.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-222,CNT-DEC-STUDIO-NAME-001-111,EXISTING,https://www.ea.com/ea-studios/criterion-games,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-223,CNT-DEC-STUDIO-NAME-001-112,EXISTING,https://www.codemasters.com/,Codemasters,ORG:www.codemasters.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-224,CNT-DEC-STUDIO-NAME-001-112,EXISTING,https://www.ea.com/ea-studios/codemasters,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-225,CNT-DEC-STUDIO-NAME-001-113,EXISTING,https://www.remedygames.com/,Remedy Entertainment,ORG:www.remedygames.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-226,CNT-DEC-STUDIO-NAME-001-113,EXISTING,https://www.remedygames.com/games,UNRESOLVED,ORG:www.remedygames.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-227,CNT-DEC-STUDIO-NAME-001-114,EXISTING,https://www.cdprojektred.com/,CD Projekt Red,ORG:www.cdprojektred.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-228,CNT-DEC-STUDIO-NAME-001-114,EXISTING,https://www.cdprojektred.com/en/games,UNRESOLVED,ORG:www.cdprojektred.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-229,CNT-DEC-STUDIO-NAME-001-115,EXISTING,https://techland.net/,Techland,ORG:techland.net,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-230,CNT-DEC-STUDIO-NAME-001-115,EXISTING,https://techland.net/games,UNRESOLVED,ORG:techland.net,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-231,CNT-DEC-STUDIO-NAME-001-116,EXISTING,https://www.blooberteam.com/,Bloober Team,ORG:www.blooberteam.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-232,CNT-DEC-STUDIO-NAME-001-116,EXISTING,https://www.blooberteam.com/games,UNRESOLVED,ORG:www.blooberteam.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-233,CNT-DEC-STUDIO-NAME-001-117,EXISTING,https://peoplecanfly.com/,People Can Fly,ORG:peoplecanfly.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-234,CNT-DEC-STUDIO-NAME-001-117,EXISTING,https://peoplecanfly.com/games/,UNRESOLVED,ORG:peoplecanfly.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-235,CNT-DEC-STUDIO-NAME-001-118,EXISTING,https://www.asobostudio.com/,Asobo Studio,ORG:www.asobostudio.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-236,CNT-DEC-STUDIO-NAME-001-118,EXISTING,https://www.asobostudio.com/games,UNRESOLVED,ORG:www.asobostudio.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error timed out>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-237,CNT-DEC-STUDIO-NAME-001-119,EXISTING,https://larian.com/,Larian Studios,ORG:larian.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-238,CNT-DEC-STUDIO-NAME-001-119,EXISTING,https://dont-nod.com/en/games/,UNRESOLVED,ORG:dont-nod.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-239,CNT-DEC-STUDIO-NAME-001-120,EXISTING,https://www.quanticdream.com/,Quantic Dream,ORG:www.quanticdream.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-240,CNT-DEC-STUDIO-NAME-001-120,EXISTING,https://www.quanticdream.com/en/games,UNRESOLVED,ORG:www.quanticdream.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-d,NEEDS_RECHECK,2026-08-10,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-E,SRC-DEC-STUDIO-NAME-001-241,CNT-DEC-STUDIO-NAME-001-121,EXISTING,https://ioi.dk/,IO Interactive,CORPORATE:CAN-DEC-STUDIO-NAME-001-121,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-242,CNT-DEC-STUDIO-NAME-001-121,EXISTING,https://ioi.dk/games,io interactive official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-121,Official/controlled product or organisation page,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,REJECTED,2026-08-10,Live request returned HTTP 404.
MV-E,SRC-DEC-STUDIO-NAME-001-243,CNT-DEC-STUDIO-NAME-001-122,EXISTING,https://www.mercurysteam.com/,MercurySteam,CORPORATE:CAN-DEC-STUDIO-NAME-001-122,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-244,CNT-DEC-STUDIO-NAME-001-122,EXISTING,https://www.mercurysteam.com/games/,mercurysteam official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-122,Official/controlled product or organisation page,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,REJECTED,2026-08-10,Live request returned HTTP 404.
MV-E,SRC-DEC-STUDIO-NAME-001-245,CNT-DEC-STUDIO-NAME-001-123,EXISTING,https://www.taleworlds.com/,TaleWorlds Entertainment,CORPORATE:CAN-DEC-STUDIO-NAME-001-123,Official organisation source,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live request blocked (HTTP 403/429); cannot qualify.
MV-E,SRC-DEC-STUDIO-NAME-001-246,CNT-DEC-STUDIO-NAME-001-123,EXISTING,https://www.taleworlds.com/en/Games,taleworlds entertainment official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-123,Official/controlled product or organisation page,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live request blocked (HTTP 403/429); cannot qualify.
MV-E,SRC-DEC-STUDIO-NAME-001-247,CNT-DEC-STUDIO-NAME-001-124,EXISTING,https://www.gamesci.com.cn/,Game Science,CORPORATE:CAN-DEC-STUDIO-NAME-001-124,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-248,CNT-DEC-STUDIO-NAME-001-124,EXISTING,https://www.heishenhua.com/,game science official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-124,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,FAIL,NO,independent-market-evidence-reviewer-mv-e,REJECTED,2026-08-10,Accessible page did not support identity/current-activity claim.
MV-E,SRC-DEC-STUDIO-NAME-001-249,CNT-DEC-STUDIO-NAME-001-125,EXISTING,https://www.neowiz.com/,Neowiz,CORPORATE:CAN-DEC-STUDIO-NAME-001-125,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-250,CNT-DEC-STUDIO-NAME-001-125,EXISTING,https://www.neowiz.com/en/game,neowiz official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-125,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-251,CNT-DEC-STUDIO-NAME-001-126,EXISTING,https://www.creative-assembly.com/,Creative Assembly,CORPORATE:CAN-DEC-STUDIO-NAME-001-126,Official organisation source,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live request blocked (HTTP 403/429); cannot qualify.
MV-E,SRC-DEC-STUDIO-NAME-001-252,CNT-DEC-STUDIO-NAME-001-126,EXISTING,https://www.creative-assembly.com/games,creative assembly official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-126,Official/controlled product or organisation page,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live request blocked (HTTP 403/429); cannot qualify.
MV-E,SRC-DEC-STUDIO-NAME-001-253,CNT-DEC-STUDIO-NAME-001-127,EXISTING,https://www.relic.com/,Relic Entertainment,CORPORATE:CAN-DEC-STUDIO-NAME-001-127,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-254,CNT-DEC-STUDIO-NAME-001-127,EXISTING,https://www.relic.com/games,relic entertainment official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-127,Official/controlled product or organisation page,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live request blocked (HTTP 403/429); cannot qualify.
MV-E,SRC-DEC-STUDIO-NAME-001-255,CNT-DEC-STUDIO-NAME-001-128,EXISTING,https://firaxis.com/,Firaxis Games,CORPORATE:CAN-DEC-STUDIO-NAME-001-128,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-256,CNT-DEC-STUDIO-NAME-001-128,EXISTING,https://firaxis.com/games/,firaxis games official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-128,Official/controlled product or organisation page,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,REJECTED,2026-08-10,Live request returned HTTP 404.
MV-E,SRC-DEC-STUDIO-NAME-001-257,CNT-DEC-STUDIO-NAME-001-129,EXISTING,https://www.amplitude-studios.com/,Amplitude Studios,CORPORATE:CAN-DEC-STUDIO-NAME-001-129,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-258,CNT-DEC-STUDIO-NAME-001-129,EXISTING,https://www.amplitude-studios.com/games,amplitude studios official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-129,Official/controlled product or organisation page,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,REJECTED,2026-08-10,Live request returned HTTP 404.
MV-E,SRC-DEC-STUDIO-NAME-001-259,CNT-DEC-STUDIO-NAME-001-130,EXISTING,https://www.slitherine.com/,Slitherine,CORPORATE:CAN-DEC-STUDIO-NAME-001-130,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-260,CNT-DEC-STUDIO-NAME-001-130,EXISTING,https://www.slitherine.com/games,slitherine official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-130,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-261,CNT-DEC-STUDIO-NAME-001-131,EXISTING,https://www.matrixgames.com/,Matrix Games,CORPORATE:CAN-DEC-STUDIO-NAME-001-131,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-262,CNT-DEC-STUDIO-NAME-001-131,EXISTING,https://www.matrixgames.com/games,matrix games official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-131,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-263,CNT-DEC-STUDIO-NAME-001-132,EXISTING,https://www.bohemia.net/,Bohemia Interactive,CORPORATE:CAN-DEC-STUDIO-NAME-001-132,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-264,CNT-DEC-STUDIO-NAME-001-132,EXISTING,https://www.bohemia.net/games,bohemia interactive official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-132,Official/controlled product or organisation page,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-reviewer-mv-e,NEEDS_RECHECK,2026-08-10,Live transfer/TLS/redirect did not complete reliably.
MV-E,SRC-DEC-STUDIO-NAME-001-265,CNT-DEC-STUDIO-NAME-001-133,EXISTING,https://www.egosoft.com/,Egosoft,CORPORATE:CAN-DEC-STUDIO-NAME-001-133,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-266,CNT-DEC-STUDIO-NAME-001-133,EXISTING,https://www.egosoft.com/games/x4/info_en.php,egosoft official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-133,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-267,CNT-DEC-STUDIO-NAME-001-134,EXISTING,https://wargaming.com/,Wargaming,CORPORATE:CAN-DEC-STUDIO-NAME-001-134,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
MV-E,SRC-DEC-STUDIO-NAME-001-268,CNT-DEC-STUDIO-NAME-001-134,EXISTING,https://wargaming.com/en/games/,wargaming official/controlled property,CORPORATE:CAN-DEC-STUDIO-NAME-001-134,Official/controlled product or organisation page,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-reviewer-mv-e,REVIEWED,2026-08-10,Live accessible; identity and current public activity supported. Same corporate origin as pair member; not an independent pair.
