Verification Batch ID,Counted Sample ID,Canonical Entity ID,Normalized Entity Name,Record Type,Original Status,Verification Result,Qualifying Source 1 ID,Qualifying Source 2 ID,Reviewer Agent ID,Confidence,Outstanding Evidence Requirement,Consolidation Status
MV-F,CNT-DEC-STUDIO-NAME-001-156,CAN-DEC-STUDIO-NAME-001-156,amd,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-311,SRC-DEC-STUDIO-NAME-001-312,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-157,CAN-DEC-STUDIO-NAME-001-157,intel,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,NOT_APPLICABLE,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-158,CAN-DEC-STUDIO-NAME-001-158,qualcomm,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-315,SRC-DEC-STUDIO-NAME-001-316,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-159,CAN-DEC-STUDIO-NAME-001-159,openai,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-318,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-160,CAN-DEC-STUDIO-NAME-001-160,anthropic,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-319,SRC-DEC-STUDIO-NAME-001-320,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-161,CAN-DEC-STUDIO-NAME-001-161,midjourney,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-322,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-162,CAN-DEC-STUDIO-NAME-001-162,runway,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-323,SRC-DEC-STUDIO-NAME-001-324,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-163,CAN-DEC-STUDIO-NAME-001-163,stability ai,ACTIVE,STATUS_UNCERTAIN,VERIFIED_ACTIVE,SRC-DEC-STUDIO-NAME-001-325,SRC-DEC-STUDIO-NAME-001-326,independent-market-evidence-verification-reviewer-mv-f,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-F,CNT-DEC-STUDIO-NAME-001-164,CAN-DEC-STUDIO-NAME-001-164,canva,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-327,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-165,CAN-DEC-STUDIO-NAME-001-165,figma,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-329,SRC-DEC-STUDIO-NAME-001-330,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-166,CAN-DEC-STUDIO-NAME-001-166,blender foundation,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-331,SRC-DEC-STUDIO-NAME-001-332,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-167,CAN-DEC-STUDIO-NAME-001-167,sidefx,ACTIVE,STATUS_UNCERTAIN,VERIFIED_ACTIVE,SRC-DEC-STUDIO-NAME-001-333,SRC-DEC-STUDIO-NAME-001-334,independent-market-evidence-verification-reviewer-mv-f,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-F,CNT-DEC-STUDIO-NAME-001-168,CAN-DEC-STUDIO-NAME-001-168,foundry,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-335,SRC-DEC-STUDIO-NAME-001-336,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-169,CAN-DEC-STUDIO-NAME-001-169,blackmagic design,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-337,SRC-DEC-STUDIO-NAME-001-338,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-170,CAN-DEC-STUDIO-NAME-001-170,wacom,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-339,SRC-DEC-STUDIO-NAME-001-340,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-171,CAN-DEC-STUDIO-NAME-001-171,huion,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-341,SRC-DEC-STUDIO-NAME-001-342,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-172,CAN-DEC-STUDIO-NAME-001-172,maxon,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-343,SRC-DEC-STUDIO-NAME-001-344,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-173,CAN-DEC-STUDIO-NAME-001-173,ableton,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-345,SRC-DEC-STUDIO-NAME-001-346,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-174,CAN-DEC-STUDIO-NAME-001-174,native instruments,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-348,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-175,CAN-DEC-STUDIO-NAME-001-175,akai professional,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-349,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-176,CAN-DEC-STUDIO-NAME-001-176,samsung,ACTIVE,STATUS_UNCERTAIN,VERIFIED_ACTIVE,SRC-DEC-STUDIO-NAME-001-351,SRC-DEC-STUDIO-NAME-001-352,independent-market-evidence-verification-reviewer-mv-f,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-F,CNT-DEC-STUDIO-NAME-001-177,CAN-DEC-STUDIO-NAME-001-177,huawei,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-353,SRC-DEC-STUDIO-NAME-001-354,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-178,CAN-DEC-STUDIO-NAME-001-178,ar elik,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-355,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-179,CAN-DEC-STUDIO-NAME-001-179,trendyol,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-357,SRC-DEC-STUDIO-NAME-001-358,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-F,CNT-DEC-STUDIO-NAME-001-180,CAN-DEC-STUDIO-NAME-001-180,insider,ACTIVE,STATUS_UNCERTAIN,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-359,NOT_APPLICABLE,independent-market-evidence-verification-reviewer-mv-f,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-G,CNT-DEC-STUDIO-NAME-001-181,CAN-DEC-STUDIO-NAME-001-181,meta platforms rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-361,MV-G-NEWSRC-001,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-182,CAN-DEC-STUDIO-NAME-001-182,alphabet corporate restructuring,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-363,MV-G-NEWSRC-002,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-183,CAN-DEC-STUDIO-NAME-001-183,block corporate rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,MV-G-NEWSRC-003,MV-G-NEWSRC-004,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-184,CAN-DEC-STUDIO-NAME-001-184,plaion rebrand from koch media,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-367,MV-G-NEWSRC-005,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-185,CAN-DEC-STUDIO-NAME-001-185,behaviour interactive spelling rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,STATUS_UNCERTAIN,NOT_APPLICABLE,MV-G-NEWSRC-006,independent-market-evidence-verification-reviewer-mv-g,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-G,CNT-DEC-STUDIO-NAME-001-186,CAN-DEC-STUDIO-NAME-001-186,dontnod to don t nod rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,MV-G-NEWSRC-007,MV-G-NEWSRC-008,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-187,CAN-DEC-STUDIO-NAME-001-187,daybreak game company rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,STATUS_UNCERTAIN,SRC-DEC-STUDIO-NAME-001-373,MV-G-NEWSRC-009,independent-market-evidence-verification-reviewer-mv-g,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-G,CNT-DEC-STUDIO-NAME-001-188,CAN-DEC-STUDIO-NAME-001-188,x corp twitter rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,STATUS_UNCERTAIN,NOT_APPLICABLE,MV-G-NEWSRC-010,independent-market-evidence-verification-reviewer-mv-g,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-G,CNT-DEC-STUDIO-NAME-001-189,CAN-DEC-STUDIO-NAME-001-189,ziff davis rebrand from j2 global,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-377,MV-G-NEWSRC-011,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-G,CNT-DEC-STUDIO-NAME-001-190,CAN-DEC-STUDIO-NAME-001-190,paramount global rebrand,HISTORICAL,HISTORICAL_REBRAND_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-379,MV-G-NEWSRC-012,independent-market-evidence-verification-reviewer-mv-g,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-191,CAN-DEC-STUDIO-NAME-001-191,zenimax scrolls trademark dispute,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,STATUS_UNCERTAIN,NOT_APPLICABLE,MV-H-NEWSRC-002,independent-market-evidence-reviewer-MV-H,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-H,CNT-DEC-STUDIO-NAME-001-192,CAN-DEC-STUDIO-NAME-001-192,king candy trademark controversy,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,MV-H-NEWSRC-003,MV-H-NEWSRC-016,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-193,CAN-DEC-STUDIO-NAME-001-193,the indie stone project zomboid impersonation warning,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,STATUS_UNCERTAIN,MV-H-NEWSRC-005,NOT_APPLICABLE,independent-market-evidence-reviewer-MV-H,LOW,Qualifying evidence threshold not met,RECOVERY_REQUIRED
MV-H,CNT-DEC-STUDIO-NAME-001-194,CAN-DEC-STUDIO-NAME-001-194,mojang scrolls renamed caller s bane,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,MV-H-NEWSRC-001,MV-H-NEWSRC-006,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-195,CAN-DEC-STUDIO-NAME-001-195,ion fury title change,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,MV-H-NEWSRC-020,MV-H-NEWSRC-007,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-196,CAN-DEC-STUDIO-NAME-001-196,fifa and ea sports naming separation,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-391,MV-H-NEWSRC-017,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-197,CAN-DEC-STUDIO-NAME-001-197,mccree renamed cole cassidy,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,MV-H-NEWSRC-009,MV-H-NEWSRC-010,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-198,CAN-DEC-STUDIO-NAME-001-198,gods and monsters renamed immortals fenyx rising,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-396,MV-H-NEWSRC-018,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-199,CAN-DEC-STUDIO-NAME-001-199,prey for the gods renamed praey for the gods,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,MV-H-NEWSRC-012,MV-H-NEWSRC-019,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
MV-H,CNT-DEC-STUDIO-NAME-001-200,CAN-DEC-STUDIO-NAME-001-200,facebook paper app naming dispute,HISTORICAL,HISTORICAL_NAMING_PROBLEM_CASE,VERIFIED_HISTORICAL_CASE,SRC-DEC-STUDIO-NAME-001-399,MV-H-NEWSRC-015,independent-market-evidence-reviewer-MV-H,HIGH,NONE,CONSOLIDATED_VERIFIED
